"BID","KODEBARANG","NAMABARANG","BARCODE","BARCODE2","JENIS","KODEKELOMPOK","KODEKATEGORI","KODEPEMASOK","KODESATUAN","HRGBELI","MARGINPERSEN","MARGINNILAI","HRGJUAL","STOKAWAL","STOKMASUK","STOKKELUAR","STOKOPNAME","STOKAKHIR","STOKMIN","STOKMAX","JMLREORDER","SATUAN1","KONVERSI1","HRGSATUAN1","HRGMULTISATUAN1","SATUAN2","KONVERSI2","HRGSATUAN2","HRGMULTISATUAN2","SATUAN3","KONVERSI3","HRGSATUAN3","HRGMULTISATUAN3","SATUAN4","KONVERSI4","HRGSATUAN4","HRGMULTISATUAN4","SATUAN5","KONVERSI5","HRGSATUAN5","HRGMULTISATUAN5","AKTIF","BISAEDITNAMA","BISAEDITHRG","HPP","HRGLEVEL1","HRGLEVEL2","HRGLEVEL3","HRGLEVEL4","HRGLEVEL5","TGLUPLOAD","TGLUPDATE","JAMUPLOAD","JAMUPDATE","GABUNGAN","PRODUKDIMENSI"
495,"0110100001",Albatros Pp Film Uk 0.914 X 50 M,"","",Bahan,"01","101",S001,PCS,639800.0,-100.00,-639800.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,639800.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
496,"0110200001",Albatros Pp Film Uk 1.27 X 50 M,"","",Bahan,"01","102",S001,PCS,889000.0,-100.00,-889000.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,889000.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
497,"0110300001",Backlit Front Print Uk 1.27 X 50 M ,"","",Bahan,"01","103",S001,PCS,2286000.0,-100.00,-2286000.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,2286000.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
498,"0110400001",Projet Ecosol Gloss Photopaper Uk 1.27 X 30 M,"","",Bahan,"01","104",S001,PCS,971500.0,-100.00,-971500.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,971500.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
499,"0110500001",Laminating 100 G Matte Uk 1.07 X 50 M,"","",Bahan,"01","105",S001,PCS,374500.0,-100.00,-374500.0,0.0,53.50,0.00,0.00,0.00,53.50,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,374500.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,17:27:39,0,1
500,"0110600001","Laminating 100 G Matte Uk 1,27 X 50 M ","","",Bahan,"01","106",S001,PCS,444500.0,-100.00,-444500.0,0.0,63.50,0.00,0.00,0.00,63.50,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,17:27:39,0,1
502,"0108700004",BAHAN EVENT DESK,"","",Bahan,"01","087",S001,PCS,450000.0,-100.00,0.0,450000.0,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,450000.0,0.0,0.0,0.0,0.0,0.0,,2025-08-23,,15:54:29,0,1
503,"0109300001",Apollo Flex Fr 280 G Mv Uk 2.2 X 70 M,"","",Produk,"01","093",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,-1.00,0.00,1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,09:10:57,0,1
504,"0108900002",Laminating 100 G Matte Uk 1.52 X 50 M ,"","",Produk,"01","089",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,-1.00,0.00,1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,09:10:57,0,1
505,"0109000002",Laminating 100 G Glossy Uk 1.07 X 50 M,"","",Produk,"01","090",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,09:10:57,0,1
506,"0109100002","Laminating 100 G Glossy Uk 1,27 X 50 M ","","",Produk,"01","091",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,-1.00,0.00,1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,09:10:57,0,1
507,"0109200002","Laminating 100 G Glossy Uk 1,.52 X 50 M","","",Produk,"01","092",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,-1.00,0.00,1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,09:10:57,0,1
508,"0109400002",Apollo Flex Fr 280 G Mv Uk 3.2 X 70 M,"","",Produk,"01","094",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,-2.00,0.00,2.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,09:10:57,0,1
509,"0109500002","Haled FR 440 MS Matte UK 3,2 x 55 m","","",Produk,"01","095",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,-1.00,0.00,1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,09:10:57,0,1
510,"0109600002","One Way Vision 140/20 Uk 1,27 X 50 M ","","",Produk,"01","096",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,-1.00,0.00,1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,09:10:57,0,1
511,"0109700002",Ri Jet 143 Gloss White Ap940 Uk 1.05 X 50 M,"","",Produk,"01","097",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,-1.00,0.00,1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,09:10:57,0,1
512,"0109800002",Ri Jet 143 Gloss White Ap940 Uk 1.26 X 50 M,"","",Produk,"01","098",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,-1.00,0.00,1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,09:10:57,0,1
513,"0109900002",Ri Jet 143 Gloss White Ap940 Uk 1.55 X 50M,"","",Produk,"01","099",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,-1.00,0.00,1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,09:10:57,0,1
514,"0110000002",Duratac Gp 1814 Uk 1.27 X 50 M,"","",Produk,"01","100",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,-1.00,0.00,1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,09:10:57,0,1
515,"0110100002",Albatros Pp Film Uk 0.914 X 50 M,"","",Produk,"01","101",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,-1.00,0.00,1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,09:10:57,0,1
516,"0110200002",Albatros Pp Film Uk 1.27 X 50 M,"","",Produk,"01","102",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,-1.00,0.00,1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,09:10:57,0,1
517,"0110300002",Backlit Front Print Uk 1.27 X 50 M ,"","",Produk,"01","103",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,-1.00,0.00,1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,09:10:57,0,1
518,"0110400002",Projet Ecosol Gloss Photopaper Uk 1.27 X 30 M,"","",Produk,"01","104",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,-1.00,0.00,1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,09:10:57,0,1
519,"0110500002",Laminating 100 G Matte Uk 1.07 X 50 M,"","",Produk,"01","105",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,-1.00,0.00,1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,09:10:57,0,1
520,"0110600002","Laminating 100 G Matte Uk 1,27 X 50 M ","","",Produk,"01","106",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,-1.00,0.00,1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,09:10:57,0,1
521,"0110800001",FLEXY CHINA PROMO AGUSTUSAN,"","",Produk,"01","108",S001,MTR,0.0,0.00,0.0,15000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-10-28,,16:06:15,0,1
522,"0110800002",FLEXY CHINA 280 PROMO AGUSTUSAN,"","",Bahan,"01","108",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,1110.92,0.00,-1110.92,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
523,"0110900001",Lem Handsome,"","",Bahan,"01","109",S001,PCS,130000.0,-100.00,-130000.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,10:00:12,0,1
524,"0111000001",Roll Up Alumunium 60 X 160 ,"","",Bahan,"01","110",S001,PCS,105000.0,0.00,0.0,105000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,105000.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
525,"0111100001",Roll Up Alumunium 80 X 200,"","",Bahan,"01","111",S001,PCS,120000.0,-100.00,-120000.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,120000.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
526,"0111200001",Roll Up Alumunium 85 X 200,"","",Bahan,"01","112",S001,PCS,125000.0,-100.00,-125000.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,125000.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
527,"0111300001",X Banner Fiber 60 X 160 ,"","",Bahan,"01","113",S001,PCS,14000.0,-100.00,-14000.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,10:41:36,0,1
528,"0111400001",Stick Swap (10pcs),"","",Bahan,"01","114",S001,PCS,50000.0,-100.00,-50000.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,50000.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
531,"0111700001",STICKER ONEWAY (IN),"","",Bahan,"01","117",S001,MTR,33000.0,112.12,37000.0,70000.0,0.00,0.00,9.04,0.00,-9.04,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,33000.0,0.0,0.0,0.0,0.0,0.0,,2025-08-07,,09:38:28,0,1
530,"0111500002","Bahan Flexy 280 Uk 2,2","","",Bahan,"01","115",S001,MTR,7695.0,-100.00,-7695.0,0.0,308.00,0.00,0.00,0.00,308.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,7700.0,0.0,0.0,0.0,0.0,0.0,,2025-07-23,,11:11:36,0,1
532,"0111700002",STICKER ONEWAY (IN),"","",Produk,"01","117",S001,MTR,0.0,0.00,0.0,70000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-18,,13:39:30,0,1
533,"0111800001",STICKER ONEWAY (OUT),"","",Produk,"01","118",S001,MTR,0.0,0.00,0.0,33000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
534,"0111800002",STICKER ONEWAY (OUT),"","",Bahan,"01","118",S001,MTR,33000.0,81.82,27000.0,60000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,33000.0,0.0,0.0,0.0,0.0,0.0,,2025-08-07,,09:38:49,0,1
535,"0100100002",STAND BANNER (TANPA TRIPOD) 60X160,"","",Produk,"01","119",S001,PCS,0.0,0.00,0.0,30000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-08-01,,10:33:07,0,1
536,"0111900001",STAND BANNER TANPA TRIPOD 60X160,"","",Produk,"01","119",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
537,"0112000001",ART CARTON 260gr A3 + LAM DOFF,"","",Produk,"01","120",S001,LBR,0.0,0.00,0.0,17000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-08-01,,10:33:07,0,1
538,"0112000002",ART CARTON 260gr A3 + LAM DOFF,"","",Bahan,"01","120",S001,LBR,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
539,"0100100003",STICKER CHROMO A3 + KISS CUT ,"","",Produk,"01","001",S001,LBR,0.0,0.00,0.0,15000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-08-01,,10:33:07,0,1
540,"0112200001",STICKER VINYL A3 ,"","",Produk,"01","122",S001,PCS,0.0,0.00,0.0,15000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-04-24,,13:35:40,0,1
541,"0112200002",STICKER VINYL A3,"","",Bahan,"01","122",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,20.00,0.00,-20.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
542,"0112300001",STICKER VINYL A3 LAM GLOSSY DIECUT,"","",Produk,"01","123",S001,PCS,0.0,0.00,0.0,24000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-08-02,,13:11:36,0,1
543,"0112300002",STICKER VINYL A3 LAM GLOSSY DIECUT,"","",Bahan,"01","123",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,14.00,0.00,-14.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
544,"0112400001",BAHAN POLOSAN FLEXY,"","",Produk,"01","124",S001,MTR,0.0,0.00,0.0,12000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-04-30,,11:35:36,0,1
545,"0112400002",BAHAN POLOSAN FLEXY,"","",Bahan,"01","124",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,26.10,0.00,-26.10,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
546,"0112500001",BAHAN POLOSAN KORCHIN 440,"","",Produk,"01","125",S001,MTR,0.0,0.00,0.0,25000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
547,"0112500002",BAHAN POLOSAN KORCHIN 440,"","",Bahan,"01","125",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
548,"0112600001",STICKER SANBLAST + PASANG STASIUN BNI,"","",Produk,"01","126",S001,PCS,0.0,0.00,0.0,1000000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-08-07,,10:12:06,0,1
549,"0112600002",STICKER SANBLAST + PASANG ,"","",Bahan,"01","126",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,1.00,0.00,-1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
550,"0112700001",BAHAN POLOSAN ONEWAY ,"","",Produk,"01","127",S001,MTR,0.0,0.00,0.0,45000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-08-12,,13:46:25,0,1
551,"0112700002",BAHAN POLOSAN ONEWAY,"","",Bahan,"01","127",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,7.20,0.00,-7.20,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
552,"0100100004",Mata Ayam Single (bergerigi),"","",Bahan,"01","128",S001,PCS,75000.0,0.00,0.0,75000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,75000.0,0.0,0.0,0.0,0.0,0.0,,2025-08-07,,11:02:24,0,1
553,"0112900001",GLOBAL SPANDUK RUMAH ,"","",Produk,"01","129",S001,PCS,0.0,0.00,0.0,40000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-08-07,,11:46:00,0,1
554,"0113000001",STICKER RITRAMA (IN) RESELER,"","",Produk,"01","130",S001,MTR,0.0,0.00,0.0,60000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-18,,12:07:16,0,1
