"BID","KODEBARANG","NAMABARANG","BARCODE","BARCODE2","JENIS","KODEKELOMPOK","KODEKATEGORI","KODEPEMASOK","KODESATUAN","HRGBELI","MARGINPERSEN","MARGINNILAI","HRGJUAL","STOKAWAL","STOKMASUK","STOKKELUAR","STOKOPNAME","STOKAKHIR","STOKMIN","STOKMAX","JMLREORDER","SATUAN1","KONVERSI1","HRGSATUAN1","HRGMULTISATUAN1","SATUAN2","KONVERSI2","HRGSATUAN2","HRGMULTISATUAN2","SATUAN3","KONVERSI3","HRGSATUAN3","HRGMULTISATUAN3","SATUAN4","KONVERSI4","HRGSATUAN4","HRGMULTISATUAN4","SATUAN5","KONVERSI5","HRGSATUAN5","HRGMULTISATUAN5","AKTIF","BISAEDITNAMA","BISAEDITHRG","HPP","HRGLEVEL1","HRGLEVEL2","HRGLEVEL3","HRGLEVEL4","HRGLEVEL5","TGLUPLOAD","TGLUPDATE","JAMUPLOAD","JAMUPDATE","GABUNGAN","PRODUKDIMENSI"
555,"0113000002",STICKER RITRAMA (IN) RESELER,"","",Bahan,"01","130",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,57.65,0.00,-57.65,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
556,"0113100001",STICKER + IMPRABOARD,"","",Produk,"01","001",S001,PCS,0.0,0.00,0.0,260000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-04-25,,16:13:55,0,1
557,"0113100002",STICKEER + IMPRABOARD,"","",Bahan,"01","131",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,68.70,0.00,-68.70,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
558,"0113200001",REALME 0.60 X 0.84,"","",Produk,"01","132",S001,PCS,0.0,0.00,0.0,50000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-20,,14:48:17,0,1
559,"0113200002",REALME 0.60 X 0.84,"","",Bahan,"01","132",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,13.00,0.00,-13.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
560,"0113300001",REALME 0.42 X 0.60,"","",Produk,"01","133",S001,PCS,0.0,0.00,0.0,27000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-20,,14:48:17,0,1
561,"0113300002",REALME 0.42 X 0.60,"","",Bahan,"01","133",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,3.00,0.00,-3.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
562,"0100100005",REALME 0.16 X 0.28.2,"","",Produk,"01","134",S001,PCS,0.0,0.00,0.0,7000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-20,,14:48:17,0,1
563,"0113400001",REALME 0.16 X 0.28.2,"","",Bahan,"01","134",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,72.00,0.00,-72.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
564,"0113500001",REALME 0.62.1 X 0.10,"","",Produk,"01","135",S001,PCS,0.0,0.00,0.0,10000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-20,,14:48:17,0,1
565,"0113500002",REALME 0.62.1 X 0.10,"","",Bahan,"01","135",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,18.00,0.00,-18.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
566,"0113600001",REALME 0.43.8 X 0.08,"","",Produk,"01","136",S001,PCS,0.0,0.00,0.0,6000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-20,,14:48:17,0,1
567,"0113600002",REALME 0.43.8 X 0.08,"","",Bahan,"01","136",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,5.00,0.00,-5.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
568,"0113700001",LAMINATING,"","",Produk,"01","137",S001,PCS,0.0,0.00,0.0,20000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-08-12,,09:02:29,0,1
569,"0113800001",KARTU NAMA 2 SIDE,"","",Produk,"01","138",S001,BOX,0.0,0.00,0.0,75000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-11-22,,13:52:07,0,1
570,"0113800002",KARTU NAMA 2 SIDE,"","",Bahan,"01","138",S001,BOX,0.0,0.00,0.0,0.0,0.00,0.00,3.00,0.00,-3.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
571,"0113900001",ART CARTON A4,"","",Produk,"01","139",S001,PCS,0.0,0.00,0.0,10000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-10-09,,15:33:03,0,1
572,"0113900002",ART CARTOON A4,"","",Bahan,"01","139",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,7.00,0.00,-7.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
573,"0501200002",STICKER VINYL RITRAMA LAM (OUT),"","",Bahan,"05","012",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,1.14,0.00,-1.14,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
574,"0114000001",ART CARTOON 20X30CM,"","",Produk,"01","140",S001,PCS,0.0,0.00,0.0,6500.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-08-14,,17:28:31,0,1
575,"0114000002",ART CARTOON 20X30CM,"","",Bahan,"01","140",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
576,"0114100001",FLEXY KORCHIN 440 RESELLER,"","",Produk,"01","141",S001,MTR,0.0,0.00,0.0,30000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-08-19,,10:06:38,0,1
577,"0114100002",FLEXY KORCHIN 440 RESELLER,"","",Bahan,"01","141",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,92.80,0.00,-92.80,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
578,"0114200001",GELANG ALBATROS,"","",Produk,"01","142",S001,PCS,0.0,0.00,0.0,300.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-22,,16:29:34,0,1
579,"0114200002",GELANG ALBATROS,"","",Bahan,"01","142",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,8700.00,0.00,-8700.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
580,"0114300001",STICKER + POLYFOAM,"","",Produk,"01","143",S001,PCS,0.0,0.00,0.0,20000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-03-10,,15:28:12,0,1
581,"0114300002",STICKER + POLYFOAM,"","",Bahan,"01","143",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,159.00,0.00,-159.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
582,"0114400001",REALME 28X70,"","",Produk,"01","144",S001,PCS,0.0,0.00,0.0,20000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-22,,16:34:04,0,1
583,"0114400002",REALME 28 X 70,"","",Bahan,"01","144",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,5.00,0.00,-5.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
586,"0108700005",BAHAN EVENTDESK,"","",Bahan,"01","087",S001,PCS,0.0,0.00,0.0,450000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
587,"0114500001",LAMINATING,"","",Produk,"01","145",S001,MTR,0.0,0.00,0.0,10000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-28,,15:34:27,0,1
588,"0114500002",LAMINATING,"","",Bahan,"01","145",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,19.02,0.00,-19.02,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
589,"0114600001",KARTU NAMA 1 SISI,"","",Produk,"01","146",S001,BOX,0.0,0.00,0.0,50000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-08-25,,16:48:59,0,1
590,"0114600002",KARTU NAMA 1 SISI,"","",Bahan,"01","146",S001,BOX,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-08-25,,16:48:36,0,1
591,"0114700001",FLEXY KORCHIN 385 (OUT),"","",Produk,"01","147",S001,MTR,0.0,0.00,0.0,33000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-04-28,,13:22:50,0,1
592,"0114700002",FLEXY KORCHIN 385 (OUT),"","",Bahan,"01","147",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,182.65,0.00,-182.65,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
593,"0114800001",X BANNER FLEXY KORCHIN 385 (60x160),"","",Bahan,"01","148",S001,PCS,0.0,0.00,0.0,85000.0,0.00,0.00,5.00,0.00,-5.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-08-26,,13:22:25,0,1
594,"0114800002",X BANNER FLEXY KORCHIN 385 (60X160),"","",Produk,"01","148",S001,PCS,0.0,0.00,0.0,85000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-19,,14:03:11,0,1
595,"0114900001",RU BANNER FLEXY KORCHIN 385 (60X160),"","",Produk,"01","149",S001,PCS,0.0,0.00,0.0,210000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-11,,08:56:08,0,1
596,"0114900002",RU BANNER FLEXY KORCHIN 385 (60X160),"","",Bahan,"01","149",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,3.00,0.00,-3.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
597,"0114900003",RU BANNER FLEXY KORCHIN 385 (80X200),"","",Produk,"01","149",S001,PCS,0.0,0.00,0.0,255000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
598,"0114900004",RU BANNER FLEXY KORCHIN 385 (80X200),"","",Bahan,"01","149",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
599,"0114900005",RU BANNER FLEXY KORCHIN 385 (85X200),"","",Produk,"01","149",S001,PCS,0.0,0.00,0.0,260000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
600,"0114900006",RU BANNER FLEXY KORCHIN 385 (85X200),"","",Bahan,"01","149",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
601,"0115000001",STICKER VINYL A3 CHINA & RITRAMA,"","",Produk,"01","150",S001,PCS,0.0,0.00,0.0,7500.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-09,,14:34:42,0,1
602,"0115000002",STICKER VINYL A3 CHINA & RITRAMA,"","",Bahan,"01","150",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,2.00,0.00,-2.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-09,,10:52:41,0,1
603,"0115100001",KD BOARD,"","",Produk,"01","151",S001,PCS,0.0,0.00,0.0,65000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-04-08,,17:26:27,0,1
604,"0115100002",KD BOARD,"","",Bahan,"01","151",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,81.84,0.00,-81.84,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
605,"0115200001",FOAMBOARD,"","",Produk,"01","152",S001,PCS,0.0,0.00,0.0,50000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-04-06,,13:20:09,0,1
606,"0115300001",TRIPOD BANNER SET,"","",Produk,"01","153",S001,PCS,0.0,0.00,0.0,140000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-04-23,,16:13:26,0,1
607,"0115300002",TRIPOD BANNER SET,"","",Bahan,"01","153",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,11.00,0.00,-11.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
608,"0115400001",LUSTER,"","",Produk,"01","154",S001,MTR,0.0,0.00,0.0,60000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-29,,15:14:23,0,1
609,"0115400002",LUSTER,"","",Bahan,"01","154",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,0.42,0.00,-0.42,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
610,"0115200002",FOAMBOARD A2,"","",Produk,"01","152",S001,PCS,0.0,0.00,0.0,35000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-04-24,,13:35:40,0,1
611,"0115200003",FOAMBOARD A2,"","",Bahan,"01","152",S001,PCS,0.0,0.00,0.0,35000.0,0.00,0.00,9.00,0.00,-9.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
612,"0115200004",AG FOAMBOARD A1,"","",Produk,"01","152",S001,PCS,0.0,0.00,0.0,65000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-04-25,,16:21:02,0,1
613,"0115200005",AG FOAMBOARD A1,"","",Bahan,"01","152",S001,PCS,0.0,0.00,0.0,65000.0,0.00,0.00,402.00,0.00,-402.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-11-08,,11:25:08,0,1
614,"0100100006",ART CARTOON 260 + LAM,"","",Produk,"01","155",S001,PCS,0.0,0.00,0.0,20000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-10-13,,09:19:34,0,1
615,"0115500001",ART CARTOON 260 + LAM,"","",Bahan,"01","155",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,3.00,0.00,-3.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
616,"0115600001",CETAK + PASANAG STC ONEWAY,"","",Produk,"01","156",S001,PCS,0.0,0.00,0.0,550000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-10-11,,15:53:09,0,1
617,"0115600002",CETAK + PASANG STC ONEWAY,"","",Bahan,"01","156",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,1.00,0.00,-1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
618,"0115700001",POUCH + PRINT,"","",Produk,"01","157",S001,PCS,0.0,0.00,0.0,12500.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-10-14,,17:16:14,0,1
